Start Date,00:00:00,00:30:00,01:00:00,01:30:00,02:00:00,02:30:00,03:00:00,03:30:00,04:00:00,04:30:00,05:00:00,05:30:00,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00
30-05,0,0,0,0,0,0,0,0.0988,2.85168,13.44408,24.41296,42.34984,58.552,74.57736,88.92624,103.72648,119.33584,142.90744,155.92824,191.25704,230.61792,237.31864,240.68512,296.03704,231.80144,213.37784,186.04872,212.64776,222.60992,200.65344,268.13488,268.49368,259.55488,228.87696,155.67864,122.92488,88.68288,59.5348,31.5328,16.89584,7.1552,2.10496,0.22776,0,0,0,0,0
31-05,0,0,0,0,0,0,0,0.13936,4.24944,14.75968,28.68112,46.00648,60.29296,79.08264,111.15104,141.33288,202.32368,241.94768,267.49736,278.36848,267.70328,246.95632,310.59184,275.81944,324.55904,329.40336,345.93624,292.67888,308.82488,287.34576,230.09168,210.07688,220.90952,154.04584,134.38256,125.1536,90.8544,57.75848,38.57984,22.0636,5.94672,2.20584,0.63128,0.0156,0,0,0,0
01-06,0,0,0,0,0,0,0,0.15288,4.33888,14.67752,29.5828,46.0096,94.53912,123.74752,155.67864,137.55144,154.13216,229.60704,266.36688,278.01384,298.59128,265.99352,340.93176,291.2156,312.62192,266.66952,344.34192,242.25448,196.0036,248.51112,203.632,220.48104,182.61984,210.9744,177.34704,125.09016,96.90304,71.67888,35.00016,18.79176,7.99032,2.51264,0.60112,0.05096,0,0,0,0
02-06,0,0,0,0.0104,0,0,0,0.0988,3.77,11.6064,19.2504,33.6128,65.8476,108.9868,166.1764,211.406,257.1712,300.8044,286.754,246.025,361.3363,336.986,360.854,339.7472,408.2468,314.6052,302.2968,354.536,334.4484,320.2004,297.7208,251.4668,234.6344,225.7112,187.1532,143.9932,102.4348,78.2444,41.8496,21.6632,7.7376,2.2308,0.364,0.0104,0,0,0,0
03-06,0,0,0,0,0,0,0,0.09828,2.36808,8.95284,17.07732,36.60228,51.948,70.4808,95.68728,130.42692,160.05132,251.11944,270.8082,269.99856,278.84844,310.03596,339.12216,347.94396,377.8164,318.942,337.41396,389.45556,330.21612,333.89928,269.11404,208.728,211.47516,178.85088,137.00232,141.41088,92.83248,57.24576,37.77696,21.35016,8.9388,3.79548,1.09512,0.10764,0,0,0,0
04-06,0,0,0,0,0,0,0,0.12168,4.34772,14.86836,27.378,51.74208,87.95124,117.21996,165.29292,191.96424,203.9076,241.63308,272.32452,318.10428,316.00764,321.42708,286.3458,316.03572,270.62568,243.78588,221.18148,277.992,258.58872,226.16568,242.93412,184.77576,166.71564,174.18024,153.39636,124.49736,85.01688,64.24236,35.10468,21.65904,8.5176,3.67848,0.97344,0.11232,0,0,0,0
05-06,0,0,0,0,0,0,0,0.26208,2.70972,9.91224,16.28172,28.12212,46.30392,76.26996,96.24888,103.19868,118.10448,150.91596,163.38816,220.29228,301.31244,322.88724,275.652,264.83652,375.81336,305.66484,236.35404,281.26332,211.88232,220.55436,234.64116,248.01192,184.45284,143.84916,129.42072,90.92304,71.17344,55.68732,34.1406,15.99156,5.9436,1.97964,0.28548,0,0,0,0,0
06-06,0,0,0,0,0,0,0,0.21996,2.58336,7.371,17.5266,44.61912,68.11272,81.37584,93.75912,169.09776,232.20288,277.35552,248.07276,330.86196,311.13108,298.14408,324.12744,325.31616,293.17392,340.39512,334.74636,325.74672,219.37032,200.96388,202.56444,167.74992,202.16196,196.91568,140.60124,127.19304,80.4726,58.90716,30.6072,13.34268,5.32584,1.80648,0.34632,0.01872,0,0,0,0
07-06,0,0,0,0,0,0,0,0.43524,3.85632,11.466,27.20016,50.26788,71.44488,91.03536,145.782,176.10372,199.95768,228.19212,212.83236,216.31428,236.25576,272.77848,305.7678,316.251,266.45112,289.64988,260.07228,226.95192,251.28792,220.3344,254.943,162.27432,176.05224,170.10396,120.09348,100.41408,83.59416,57.11004,37.05156,15.1632,6.53328,2.34468,0.45864,0.00936,0,0,0,0
08-06,0,0,0,0,0,0,0,0.10764,4.03416,15.16788,23.90544,39.5928,63.36252,108.98784,142.25328,198.82512,222.02856,246.2382,241.3242,240.01848,228.0096,280.97784,314.17308,278.33832,243.25704,258.51852,295.0974,269.83008,299.44512,299.50596,239.1714,288.72324,227.28888,195.01092,166.83732,129.2382,103.09572,71.52444,48.68136,23.41404,9.03708,3.86568,0.7488,0.07488,0,0,0,0
09-06,0,0,0,0,0,0,0,0.52884,4.43196,14.27868,25.44516,49.92156,71.03772,96.21612,132.96348,171.53136,229.63356,284.41296,333.66996,347.92992,367.1226,331.89156,321.31476,312.54444,305.14068,301.56516,334.13328,288.36756,246.55176,224.62596,208.74204,186.51672,155.05308,125.41464,126.62676,104.43888,78.2964,47.81556,26.36712,16.3332,8.44272,3.50064,1.3104,0.15912,0,0,0,0
10-06,0,0,0,0,0,0,0,0.45864,6.62688,17.81728,29.08256,40.39568,61.78744,102.00736,121.17872,176.9404,219.40256,250.59112,253.50104,263.82928,359.25448,380.0732,375.70936,355.73304,358.2644,383.86296,343.83336,318.8952,278.55464,268.87328,270.15144,250.73256,219.88928,184.5532,157.14296,125.27008,97.48128,73.83272,30.43352,12.57048,5.29464,3.21672,0.71136,0.01872,0,0,0,0
11-06,0,0,0,0,0,0,0,0.36504,4.18392,12.19608,25.05204,41.45544,81.35244,117.33696,150.80364,194.65056,202.34448,214.33932,264.52764,269.36676,324.28656,301.041,281.3616,318.72204,328.6998,321.53472,312.75972,308.05164,325.75608,317.538,266.89104,228.47292,214.7418,171.20376,162.52236,128.24604,85.44276,66.51684,40.12164,22.14576,10.062,4.87188,2.0124,0.33228,0,0,0,0
12-06,0,0,0,0,0,0,0,0.13104,3.744,8.38032,25.13576,40.18872,58.604,105.42064,128.53048,156.39624,208.24752,243.2508,253.51248,212.41584,252.57232,268.41568,257.80664,313.58392,247.77376,204.64184,225.97016,172.3332,201.04656,161.4548,208.72592,271.05728,232.25072,186.602,125.39592,134.51776,106.7612,73.71624,39.64584,18.00656,7.07928,3.19384,0.89336,0.08632,0,0,0,0
13-06,0,0,0,0,0,0,0,0.51272,5.7512,14.8928,24.15712,49.24816,82.97432,118.68584,151.1796,161.39864,214.85256,251.60616,285.7972,310.73744,327.43672,349.25488,353.93488,345.41312,336.63448,316.42104,335.18368,326.43416,318.0528,300.40816,278.51096,255.51968,222.47992,171.22768,129.90848,97.46256,90.64744,60.55712,38.15032,17.32744,8.50512,3.016,0.6344,0.03328,0,0,0,0
14-06,0,0,0,0,0,0,0,0.1404,5.50836,14.58756,24.06456,40.365,55.01808,76.10616,92.00412,104.22828,113.13432,139.07556,244.40832,278.66592,308.0142,311.53824,358.13232,345.92688,354.85164,399.6954,383.84424,313.33068,358.67052,286.299,320.58468,292.29876,208.45188,219.08016,174.09132,144.21888,88.65324,66.1284,38.50236,20.22696,10.998,3.89376,1.36188,0.14976,0,0,0,0
15-06,0,0,0,0,0,0,0,0.3276,3.6504,14.50332,32.09544,49.5846,71.45424,114.0516,155.39004,182.10816,206.83728,286.54236,280.67832,320.47236,304.91136,331.49844,320.14008,346.33404,377.57772,332.76204,349.09524,295.08804,240.6924,247.02912,270.0594,270.57888,205.2882,238.88124,176.75424,106.70868,83.58012,56.9322,36.8316,21.36888,10.74996,4.31496,1.06704,0.06084,0,0,0,0
16-06,0,0,0,0,0,0,0,0.38376,4.64256,12.87936,25.4826,44.02944,88.09164,117.819,146.53548,212.35032,249.79968,277.84224,313.12008,329.7762,343.61496,360.65952,391.29012,412.31736,407.14596,409.91184,421.82712,390.85488,374.46552,359.32572,299.18772,295.89768,241.64712,212.69664,184.20948,141.02712,95.99616,74.94084,39.41964,21.1068,11.42856,4.19328,1.19808,0.0468,0,0,0,0
17-06,0,0,0,0,0,0,0.00936,0.5382,5.02164,17.41428,24.38748,44.97948,63.91008,89.75772,128.60172,144.20484,165.89196,232.16076,257.92416,263.6244,294.42348,332.69184,353.29788,352.16532,359.08704,360.8514,370.57644,354.21516,352.57248,332.0226,283.491,273.55068,247.95108,205.92936,160.72056,113.78016,76.1436,60.27372,39.33072,26.05356,11.52216,4.329,1.2168,0.20124,0.00468,0,0,0
18-06,0,0,0,0,0,0,0,0.33228,5.55516,13.13676,25.24392,41.31972,89.2476,129.87936,150.91128,184.91148,212.80428,279.00288,299.6604,318.04344,338.33124,372.00384,369.4626,359.46612,364.82472,345.92688,343.54008,307.8504,276.33528,259.038,262.66968,222.90372,187.75224,167.16024,138.72924,106.04412,77.83308,54.49392,34.9128,15.55632,8.36316,2.89224,1.28232,0.34164,0.00468,0,0,0
19-06,0,0,0,0,0,0,0,1.30104,6.02316,13.70772,26.70876,44.14176,91.11024,125.17596,174.23172,211.17564,245.38176,266.53536,291.91032,333.01944,356.5224,360.44424,353.01708,367.66548,357.084,361.88568,358.50672,349.6194,324.24444,294.2082,262.72116,251.56404,244.39428,211.5126,163.35072,141.47172,101.01312,78.56316,52.16328,22.92264,11.19924,5.5458,1.83924,0.17316,0,0,0,0
20-06,0,0,0,0,0,0,0,0.468,5.48496,18.1116,38.53044,70.45272,75.77856,105.92244,113.03136,136.86192,181.14408,186.8256,219.00996,267.68664,280.36944,320.81868,321.1884,291.213,263.1096,276.52248,317.91708,302.52456,298.62612,268.88004,238.97952,218.87892,197.82828,163.19628,122.4054,97.37676,78.63336,59.42196,38.57724,21.1302,10.72656,4.28688,1.20276,0.06552,0,0,0,0
21-06,0,0,0,0,0,0,0,0.87048,6.7392,14.93856,28.47312,53.43624,94.38156,149.54472,181.86012,206.49564,239.29308,294.84468,309.30588,370.42668,342.9972,318.708,329.35968,284.97924,268.6554,238.34772,247.48308,267.05484,235.17,230.00796,274.43052,305.95968,223.7274,195.975,163.41624,145.7118,96.61392,71.33256,44.2494,22.1832,9.70164,4.74084,1.35252,0.09828,0,0,0,0
22-06,0,0,0,0,0,0,0,0.42588,5.50836,17.3862,29.38104,55.45332,107.46216,155.47896,200.22444,240.54264,281.034,272.47428,255.14424,252.24264,247.50648,257.36256,268.16868,306.71316,334.46088,280.92636,305.91288,361.15092,366.87924,274.46796,279.0684,220.11444,237.861,182.84292,152.685,128.63916,109.67112,73.81764,47.74536,26.10036,11.81232,4.9374,1.8486,0.14976,0,0,0,0
23-06,0,0,0,0,0,0,0,0.33228,4.15116,13.03848,33.47136,52.29432,91.89648,114.73488,137.40948,132.3504,148.68828,193.14828,230.33556,219.843,257.03496,293.5296,321.47856,301.4622,318.97008,313.90164,381.02688,362.75148,352.93752,322.8264,270.35424,273.81744,203.80464,197.77212,157.47264,136.52964,108.14076,69.83496,46.3788,21.70116,11.00268,2.60208,1.01088,0.12636,0,0,0,0
24-06,0,0,0,0,0,0,0,0.45396,4.05288,10.8342,20.82132,39.04524,69.49332,85.98096,128.03076,153.08748,187.20936,210.9042,234.3978,242.17128,301.07376,279.279,240.88428,280.11204,254.81196,265.69296,314.72064,221.86944,239.46624,209.22408,261.78516,245.22732,184.69152,160.51932,135.64512,105.15024,116.0406,59.74488,34.33248,18.17712,10.64232,4.25412,0.90792,0.117,0,0,0,0
25-06,0,0,0,0,0,0,0,0.22464,2.93904,10.33812,24.36876,41.83452,68.16888,94.4658,159.52248,159.14808,223.37172,212.238,235.97028,243.7812,268.2108,310.78944,341.53236,348.80976,349.12332,284.12748,303.64776,295.67304,274.64112,202.77972,209.84652,238.24476,181.92096,163.14948,102.17844,78.23556,56.4876,43.72992,26.3952,15.60312,7.41312,2.97648,0.7956,0.03744,0,0,0,0
26-06,0,0,0,0,0,0,0,0.3276,4.94208,16.4736,25.38432,43.1964,64.41552,85.68612,135.0414,145.782,158.02488,184.31712,247.60476,294.021,284.27724,326.25216,278.50212,355.01076,399.30696,435.01068,420.11892,402.8778,375.71508,314.0514,286.04628,292.5702,226.7226,194.47272,148.03776,121.92804,102.3516,79.54128,43.06536,20.50308,9.53316,3.33684,0.80028,0.03744,0,0,0,0
27-06,0,0,0,0,0,0,0,0.5928,3.46632,11.908,20.09696,34.61536,44.57336,42.45072,65.95368,85.99656,112.62056,128.83312,181.8856,228.49008,221.24856,258.58248,285.33336,274.49968,355.9348,323.42648,293.71992,358.42352,238.5136,225.91608,218.2076,248.34056,249.6104,155.56632,128.1072,126.91848,86.0548,58.92952,26.74776,15.35352,7.17912,2.84336,0.87568,0.08944,0,0,0,0
28-06,0,0,0,0,0,0,0,0.39728,4.20056,10.23152,24.12176,34.18168,47.54776,61.06256,90.38224,108.11424,148.0284,181.62976,177.6736,232.0448,347.36832,301.17776,332.462,373.85608,381.87864,347.5004,328.07944,320.39072,311.01824,289.77104,295.53888,259.0744,218.95224,188.84216,152.67616,87.88728,67.7404,39.87984,33.68352,16.20944,3.85112,0.88192,0.13,0,0,0,0,0
29-06,0,0,0,0,0,0,0,0.65988,5.29776,17.39088,32.88168,47.98404,65.9646,95.91192,112.11408,155.50236,160.4772,197.73936,239.733,284.72652,307.9206,351.65052,313.21368,307.91124,280.03248,300.28284,286.82316,243.11196,285.81696,232.6194,250.71696,234.12168,199.08252,153.44316,121.92804,111.42144,87.59556,66.0816,42.34932,25.22988,9.6174,3.276,0.73944,0.04212,0,0,0,0
30-06,0,0,0,0,0,0,0,0.27976,3.98216,13.18928,24.9808,43.93376,91.58552,112.45936,148.18856,186.60096,236.64784,262.07168,285.662,307.45416,326.87512,343.824,326.95,368.16728,356.31752,331.22856,331.80264,322.92312,282.7708,297.03232,242.03712,247.87048,190.8556,171.444,153.5716,119.15384,99.93048,65.91208,29.2552,16.94992,5.26552,1.1388,0.43576,0.00936,0,0,0,0
01-07,0,0,0,0,0,0,0,0.08424,2.87352,10.75932,20.10528,39.9204,56.5344,83.13084,118.60992,161.56296,176.37516,205.77492,194.3136,191.52432,212.86512,196.2558,215.0226,205.7328,204.64236,201.6378,224.95824,225.87552,209.78568,195.61464,191.14056,195.05304,176.16924,151.06572,133.07112,105.7446,82.2276,72.19368,44.98884,21.47184,9.24768,3.35556,0.75348,0.06084,0,0,0,0
02-07,0,0.00936,0,0,0,0,0,0.18252,2.11536,7.77348,15.06492,35.51184,48.84048,63.31572,87.29136,108.93636,125.56908,149.39288,186.74292,194.88456,177.88212,276.33996,317.14488,416.27664,368.433,415.6074,366.68268,378.3312,364.55328,363.97764,335.76192,280.53324,245.5128,229.53528,202.64868,173.54844,134.199,96.42204,62.53416,25.06608,12.09312,4.44132,1.23084,0.117,0,0,0,0
03-07,0,0,0,0,0,0,0,0.15808,3.37012,11.05156,22.99284,37.28972,76.3646,110.1802,132.97076,181.89964,221.05772,261.68792,285.68696,272.92876,228.54416,284.0812,330.34664,336.19092,323.037,333.02672,356.50264,363.10248,390.50336,357.8094,293.77088,294.08444,241.5088,218.16756,204.4094,170.8954,105.08212,84.37104,60.88628,27.92504,10.7978,3.10596,0.68172,0.03588,0,0,0,0
04-07,0,0,0,0,0,0,0,0.4966,6.00392,13.79196,24.39944,54.82308,100.61012,135.96284,168.25276,173.8074,181.22364,227.14224,291.97844,289.22088,350.4696,395.72364,351.23192,375.55388,346.0288,361.98344,305.21348,262.76276,253.31332,229.55036,208.2002,187.72624,131.16272,99.02152,73.5046,75.98084,81.08204,69.44288,34.12448,13.70772,6.942,3.36804,1.16376,0.27352,0.00468,0,0,0
05-07,0,0,0,0,0,0,0,0.06084,1.73628,8.4708,24.70572,45.00288,80.47728,111.56184,124.5348,162.26496,195.1326,265.68828,310.95324,331.54992,358.10892,348.36516,346.54932,277.96392,263.87712,344.6118,361.17432,355.50216,340.47468,309.45096,307.17648,274.73472,238.32432,203.96844,127.998,128.45196,92.57976,68.2812,38.87208,21.71988,8.10108,2.5974,0.46332,0.02808,0,0,0,0
06-07,0,0,0,0,0,0,0,0.22464,2.5038,7.3242,16.02432,26.35776,36.85968,57.52188,83.34144,100.90548,160.97796,216.06624,210.23964,220.9194,242.26488,304.0128,289.72008,277.92648,246.20544,258.75252,240.552,287.57196,234.90792,238.5396,275.15592,232.5726,202.40532,162.27432,126.87948,91.143,72.51192,47.02464,31.9878,18.71532,6.02784,2.48508,0.6084,0.00936,0,0,0,0
07-07,0,0,0,0,0,0,0,0.12168,4.28688,14.62968,28.7586,57.36276,92.0088,145.77732,161.5068,190.28412,174.4704,204.08544,276.003,299.15496,320.32728,289.65456,303.2874,317.88432,319.67208,349.42284,350.7426,356.74704,337.12848,316.84536,281.3382,264.05964,229.02048,206.12592,174.00708,144.31248,108.02376,72.94716,36.05004,21.42972,8.60184,2.98584,0.75816,0.117,0,0,0,0
08-07,0,0,0,0,0,0,0,0.0624,3.3228,11.42232,22.22688,38.92512,82.58536,135.434,189.88112,239.06064,241.97472,276.00456,322.04744,341.03368,362.00112,374.3532,389.92616,396.31176,406.90208,399.36624,385.03712,359.75368,351.3068,340.002,313.11176,283.66728,243.3808,196.78464,162.01224,152.86648,111.59824,89.79256,57.82088,19.63104,10.11712,4.38984,1.33432,0.17576,0,0,0,0
09-07,0,0,0,0,0,0,0,0,0.936,6.4584,13.98384,24.5466,46.67832,82.3914,124.40844,133.52508,139.5108,194.61312,168.97608,169.182,181.56528,179.52012,260.8632,209.73888,311.73948,296.56224,319.27428,295.90704,255.2004,269.63352,281.62368,204.38028,159.50844,159.83136,119.88756,98.6778,109.81152,80.0748,44.35704,19.45944,9.009,3.09816,0.67392,0.04212,0,0,0,0
10-07,0,0,0,0,0,0,0,0.08892,3.33216,11.46132,25.44048,41.66604,66.47004,115.23564,150.03612,178.50456,217.7136,259.26264,289.7154,267.32628,272.19816,308.9268,365.89176,338.90688,390.23712,348.69276,304.62588,315.84384,284.43636,306.23112,274.02336,252.13032,230.0454,197.262,146.8818,112.17024,95.88384,80.13096,44.86248,22.35168,9.86544,3.98268,1.11384,0.12636,0,0,0,0
11-07,0,0,0,0,0,0,0,0.0468,1.75032,8.73288,18.72936,33.46668,68.03784,115.97508,151.49628,187.668,218.42496,262.3374,290.2068,303.88176,307.26072,314.96868,332.87436,334.0116,346.52124,383.4324,364.60476,344.12508,325.80288,283.50972,265.46832,227.83644,205.55964,170.95104,138.80412,114.64596,85.79844,63.83988,35.51652,13.78728,6.23844,2.30256,0.26676,0,0,0,0,0
12-07,0,0,0,0,0,0,0,0.00468,2.3868,9.5706,20.22696,37.12176,74.09376,117.91728,156.79872,192.50712,210.40344,249.21936,269.44164,304.1064,338.49504,345.21084,355.08564,357.26184,356.86872,362.74212,351.95004,340.10496,344.69604,324.23508,283.83732,271.35576,246.48156,208.41912,167.62824,139.31892,109.45116,81.8298,51.67656,20.06784,9.62208,4.29624,1.00152,0.13572,0,0,0,0
13-07,0,0,0,0,0,0,0,0.00936,1.79244,7.78284,15.46272,26.091,53.01504,99.333,130.86684,153.56016,171.13824,215.35488,277.86096,285.34428,280.26648,237.05136,314.15436,319.52232,344.53692,319.0356,279.63936,261.7524,259.68852,261.31716,264.1626,214.58268,134.27388,159.50844,135.09288,132.29424,74.51496,56.22084,31.51512,18.00396,9.5472,3.7206,0.6552,0.00936,0,0,0,0
14-07,0,0,0,0,0,0,0,0,1.053,5.75172,16.67016,38.31048,64.2798,90.13212,115.29648,128.8872,160.3602,235.46484,206.12124,207.08064,308.81448,307.04544,218.54196,293.19264,306.4932,338.04576,316.5084,309.74112,297.27828,277.524,228.16872,200.3742,150.24204,139.43124,168.11496,146.15172,107.85528,80.3556,45.12924,17.9712,7.05276,2.25108,0.38844,0.00936,0,0,0,0
15-07,0,0,0,0,0,0,0,0,2.13408,8.22276,22.26744,46.76256,94.32072,96.9228,95.20056,122.26032,144.79452,178.20504,176.79636,194.67864,228.4074,232.83468,228.97368,184.2516,226.13292,188.59932,186.37632,223.0956,254.71836,250.3098,192.52116,219.83364,142.16436,146.80692,104.3874,90.23976,86.58468,61.66368,38.1888,23.91948,9.98712,3.44448,0.57564,0.03744,0,0,0,0
16-07,0,0,0,0,0,0,0,0,0.73944,6.75948,20.19056,30.7346,63.52112,97.31852,154.92308,184.3218,205.70212,203.27892,230.40368,307.7672,312.70512,278.2234,327.22248,297.71768,305.11312,266.89468,269.2924,338.16536,298.93968,307.92424,263.66444,247.819,218.88724,191.02824,146.72008,112.42244,86.67516,64.63028,46.87228,18.26708,8.8582,3.77676,1.1102,0.12844,0,0,0,0
17-07,0,0,0,0,0,0,0,0,2.17464,13.63232,24.95168,44.2988,61.84672,94.38624,119.47416,168.62664,185.94992,192.166,239.59416,261.62136,239.52656,260.03536,234.09568,223.18296,243.96528,279.21192,274.72848,326.18144,296.54352,258.26112,237.39352,224.73048,208.53144,166.99904,148.98104,151.02672,106.16736,78.46904,44.52344,24.18416,10.5612,4.6592,1.27192,0.17576,0,0,0,0
18-07,0,0,0,0,0,0,0,0,0.45396,4.13244,14.24592,29.80224,57.2598,78.72228,126.009,167.31468,202.761,257.27832,233.02656,297.6012,366.0228,331.69968,381.56976,301.09248,290.93688,299.75868,302.48712,328.58748,296.82432,284.29128,263.03472,218.96784,179.55756,159.01704,153.28872,141.06456,93.92292,66.58236,41.02488,20.81664,8.3538,3.35088,0.64116,0.0234,0,0,0,0
19-07,0,0,0,0,0,0,0,0,0.99216,7.02936,16.75908,27.6822,50.81544,79.88292,107.23752,128.8404,150.40116,166.17744,186.3342,219.80556,234.234,248.90112,241.66116,237.53808,263.44188,243.15408,227.15316,209.0088,214.5312,229.5306,212.44392,197.34624,169.57044,143.40924,108.82404,95.52816,74.8098,55.53756,34.93152,19.44072,7.45524,2.62548,0.65988,0,0,0,0,0
20-07,0,0,0,0,0,0,0,0,0.81432,7.4178,24.40152,38.60532,73.04544,99.00072,154.25748,122.26032,144.027,167.08068,187.75692,202.0122,190.71,210.44088,248.08212,211.86828,181.0926,170.15544,222.99264,217.30644,227.57904,203.94036,177.61068,161.45064,132.15852,103.61052,98.06472,97.97112,97.61076,71.96904,31.7772,16.17408,7.76412,3.2994,0.75348,0.0468,0,0,0,0
21-07,0,0,0,0,0,0,0,0,1.404,8.9596,18.6732,41.2568,65.3224,87.1988,116.7608,129.038,210.1684,253.4584,271.5544,297.6896,289.9,222.1596,197.6832,230.7604,237.276,183.8304,184.3972,153.4884,164.9544,173.4772,208.9672,184.21,218.452,180.9652,150.1448,84.526,59.9144,40.95,27.2532,12.0692,3.3176,1.0764,0.1196,0,0,0,0,0
22-07,0,0,0,0,0,0,0,0,0.97188,6.66796,19.69708,34.71416,43.85368,56.4642,80.14448,101.673,118.09356,136.31748,167.41192,195.39,208.26884,230.152,256.7864,290.35292,266.68512,276.00664,259.99844,258.5206,283.00324,243.23832,277.65764,206.56376,189.82548,118.60316,90.94696,71.55356,51.33336,33.17184,26.33644,9.81032,3.18708,0.82524,0.04628,0,0,0,0,0
23-07,0,0,0,0,0,0,0,0,0.94536,7.96536,22.29552,39.90168,54.90576,91.53612,119.3868,152.71308,173.862,201.6846,200.00916,182.15964,229.47912,253.01484,279.41472,265.53852,272.03904,249.05088,231.72552,227.64456,206.75304,226.27332,174.915,169.21476,144.34524,119.72376,93.9276,69.09552,41.51628,23.93352,13.1976,6.35544,2.50848,0.47268,0.01872,0,0,0,0,0
24-07,0,0,0,0,0,0,0,0,0.2574,4.38516,12.53772,21.14424,43.97328,65.29068,92.12112,108.79128,149.46984,171.0072,214.84476,244.8108,238.5162,240.18228,271.78164,248.33952,240.58476,219.38436,224.83656,216.45936,193.79412,151.983,137.23632,131.82156,110.11572,105.31872,113.10156,88.43796,59.26284,41.53968,29.13768,14.20848,5.7096,1.37124,0.14976,0,0,0,0,0
25-07,0,0,0,0,0,0,0,0,0.4628,5.9852,18.2104,34.3356,66.2428,113.2248,131.9916,133.094,196.2272,268.2992,298.6308,294.2628,345.9352,378.7576,321.6304,371.0512,378.0764,345.1968,315.8948,313.6276,299.4524,282.9788,294.0028,254.5036,211.1824,174.8916,124.9664,112.3148,77.5476,59.8104,38.1056,11.232,3.38,0.8736,0.0728,0,0,0,0,0
26-07,0,0,0,0,0,0,0,0,0.3016,5.8864,14.4612,28.1372,46.5972,61.1312,88.1972,118.456,164.3616,200.33,190.3824,191.828,200.356,228.2592,231.6444,234.0052,256.5732,336.6532,325.3588,307.5384,261.5028,210.0956,211.9988,269.438,237.8636,169.0468,126.8176,103.1576,59.5816,53.222,27.9136,9.8644,3.0368,0.7696,0.026,0,0,0,0,0
27-07,0,0,0,0,0,0,0,0,0.12168,2.8548,9.90756,20.45628,31.70232,64.95372,73.1016,93.2724,117.5382,129.78576,151.1406,142.96932,147.42,181.50444,196.33068,175.06944,188.28576,205.58304,200.52864,222.6042,220.55904,184.27968,203.64084,199.23228,166.4442,131.44248,110.40588,79.23708,77.805,48.14784,22.03812,8.96688,3.59424,0.9126,0.03744,0,0,0,0,0
28-07,0,0,0,0,0,0,0,0,0.0936,4.43196,14.54544,29.26872,50.6142,72.10476,104.64948,147.87864,171.58284,220.72752,266.44644,225.8568,215.47656,267.41988,318.01068,252.84168,243.18216,259.65108,268.24356,256.39848,292.46256,301.14396,243.56124,212.87448,148.824,169.94484,113.55084,99.26748,84.66588,53.5158,25.8336,8.12448,2.32596,0.85644,0.01872,0,0,0,0,0
29-07,0,0,0,0,0,0,0,0,0.07488,2.11536,8.073,16.79652,30.31704,49.16808,68.81472,100.60128,142.72596,163.89828,174.46104,218.79,233.26992,198.77832,220.67136,224.0316,240.89364,256.91796,248.1804,240.62688,231.03756,203.62212,202.2462,171.4986,148.29048,120.02796,108.80064,79.45704,56.23956,37.07496,17.2926,9.02772,4.32432,1.27764,0.03744,0,0,0,0,0
30-07,0,0,0,0,0,0,0,0,0.03276,2.09196,8.86392,19.43604,40.98744,66.79296,93.92292,109.14228,152.3808,207.84816,198.23544,243.9216,287.586,280.1916,302.76324,334.31112,310.80348,342.80532,289.15848,311.07492,275.71752,205.77024,170.86212,184.2282,188.58996,135.42516,90.30996,81.4554,73.9908,49.03704,25.11288,9.62676,3.36492,0.67392,0.00936,0,0,0,0,0
31-07,0,0,0,0,0,0,0,0,0.04212,4.6566,11.19924,24.25176,53.43156,99.4266,145.48716,171.37692,217.6902,240.09804,247.56264,279.70956,311.8284,290.628,265.6368,325.92456,342.90828,318.44124,225.58068,222.56676,199.78452,210.86208,225.9504,241.85772,210.23028,168.7374,129.59388,105.84756,84.4506,58.74804,22.23,7.42248,1.872,0.30888,0,0,0,0,0,0
01-08,0,0,0,0,0,0,0,0,0.0234,2.46636,11.11968,24.76656,46.61748,57.42828,76.66308,123.67836,134.32068,158.53968,219.22524,224.62596,246.46284,250.73568,275.72688,252.9306,230.0454,238.02948,189.69912,200.95452,168.49404,160.53804,149.47452,167.0994,157.5288,130.572,112.75992,77.03748,54.65772,39.57408,22.08024,7.88112,2.19024,0.60372,0.00936,0,0,0,0,0
02-08,0,0.00936,0,0,0,0,0,0,0,1.29636,8.09172,22.12704,38.48832,60.2784,81.9234,106.03944,154.24344,171.33844,178.78692,206.65944,233.96256,218.52792,253.92744,252.47664,337.21272,306.99864,261.75708,271.13112,316.67688,298.73376,283.56588,247.41288,225.0612,187.39656,142.19244,114.18732,85.46148,66.44664,25.57152,9.2898,4.97016,1.10916,0.01404,0,0,0,0,0
03-08,0,0,0,0,0,0,0,0,0.03848,2.53968,12.94696,22.47856,43.14648,53.534,95.69872,122.642,134.3472,154.72496,229.06312,247.84968,242.79632,259.09936,258.55128,336.88824,318.87752,357.79536,376.70256,376.3552,331.79016,296.75776,244.53936,232.7416,193.41712,145.82464,105.05976,87.5316,58.34192,38.6828,20.1292,6.88688,1.75344,0.32032,0.00936,0,0,0,0,0
