Start Date,00:00:00,00:30:00,01:00:00,01:30:00,02:00:00,02:30:00,03:00:00,03:30:00,04:00:00,04:30:00,05:00:00,05:30:00,06:00:00,06:30:00,07:00:00,07:30:00,08:00:00,08:30:00,09:00:00,09:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00
27-05,0,0,0,0,0,0,0,1.289444444,28.38,102.3916667,268.7605556,489.5977778,797.6955556,946.9166667,1462.028333,1961.373333,2260.738333,2926.446111,2446.748333,2415.031667,2506.777778,2772.751667,2999.119444,2769.873333,2329.952778,2340.421111,2853.571111,2679.538889,2365.299444,2235.2,1897.463333,1808.485556,1448.516667,1235.086111,1047.444444,830.4938889,617.9433333,402.1111111,231.0611111,124.0677778,47.53833333,14.69722222,1.54,0,0,0,0,0
28-05,0,0,0,0,0,0,0,0.508444444,17.776,77.33244444,217.4577778,448.8391111,622.7857778,819.0257778,1062.16,2067.129778,2281.263111,2205.368,1777.463111,1923.406222,2207.000889,2212.916444,2429.728889,2335.852444,2666.967111,3003.860444,2868.164444,2871.273778,3335.923556,3106.967111,2849.176,2705.970667,2163.489778,1953.707556,1615.748444,1393.871111,1134.476444,594.968,267.2266667,124.1093333,54.61866667,19.26222222,2.581333333,0,0,0,0,0
29-05,0,0,0,0,0,0,0,0.919111111,21.71644444,80.432,164.384,383.9146667,657.7608889,866.6826667,892.9946667,1155.185778,1443.493333,1454.884444,2038.373333,2793.872889,2869.787556,3428.333333,3591.514667,3361.756444,3422.916444,3695.217778,3732.207111,3748.741333,3393.182222,3068.090667,2824.848889,2531.016889,2234.632889,1988.076444,1491.169778,1058.591111,536.8391111,492.7315556,303.8542222,155.5253333,58.48088889,19.42844444,2.933333333,0,0,0,0,0
30-05,0,0,0,0,0,0,0,0.928888889,26.81066667,126.3973333,229.5235556,398.1608889,550.4888889,701.1546667,836.0586667,975.2062222,1121.960889,1343.574222,1465.992,1798.143111,2168.202667,2231.200889,2262.851556,2783.254222,2179.329778,2006.116444,1749.176,1999.252444,2092.913778,1886.485333,2520.926222,2524.299556,2440.259556,2151.834667,1463.645333,1155.704,833.7706667,559.7288889,296.4622222,158.8497778,67.27111111,19.79022222,2.141333333,0,0,0,0,0
31-05,0,0,0,0,0,0,0,1.310222222,39.952,138.7662222,269.6515556,432.5395556,566.8568889,743.512,1045.009778,1328.770667,1902.188444,2274.721778,2514.932444,2617.139556,2516.868444,2321.811556,2920.094222,2593.174222,3051.409778,3096.954667,3252.392,2751.681778,2903.481778,2701.541333,2163.255111,1975.081778,2076.927111,1448.294222,1263.425778,1176.657778,854.1866667,543.0284444,362.7164444,207.4355556,55.90933333,20.73866667,5.935111111,0.146666667,0,0,0,0
01-06,0,0,0,0,0,0,0,1.437333333,40.79288889,137.9937778,278.1288889,432.5688889,888.8293333,1163.438222,1463.645333,1293.218667,1449.105778,2158.698667,2504.304,2613.805333,2807.268444,2500.793778,3205.341333,2737.924444,2939.180444,2507.149333,3237.402667,2277.606222,1842.768889,2336.429333,1914.488889,2072.898667,1716.938667,1983.52,1667.365333,1176.061333,911.0542222,673.904,329.0613333,176.6746667,75.12266667,23.62311111,5.651555556,0.479111111,0,0,0,0
02-06,0,0,0,0.097777778,0,0,0,0.928888889,35.44444444,109.12,180.9866667,316.0177778,619.08,1024.662222,1562.342222,1987.577778,2417.848889,2828.075556,2695.977778,2313.055556,3397.178889,3168.244444,3392.644444,3194.204444,3838.217778,2957.826667,2842.106667,3333.244444,3144.386667,3010.431111,2799.084444,2364.217778,2205.964444,2122.071111,1759.56,1353.782222,963.0622222,735.6311111,393.4577778,203.6711111,72.74666667,20.97333333,3.422222222,0.097777778,0,0,0,0
03-06,0,0,0,0,0,0,0,0.924,22.264,84.172,160.556,344.124,488.4,662.64,899.624,1226.236,1504.756,2360.952,2546.06,2538.448,2621.652,2914.868,3188.328,3271.268,3552.12,2998.6,3172.268,3661.548,3104.596,3139.224,2530.132,1962.4,1988.228,1681.504,1288.056,1329.504,872.784,538.208,355.168,200.728,84.04,35.684,10.296,1.012,0,0,0,0
04-06,0,0,0,0,0,0,0,1.144,40.876,139.788,257.4,486.464,826.892,1102.068,1554.036,1804.792,1917.08,2271.764,2560.316,2990.724,2971.012,3021.964,2692.14,2971.276,2544.344,2292.004,2079.484,2613.6,2431.176,2126.344,2283.996,1737.208,1567.412,1637.592,1442.188,1170.488,799.304,603.988,330.044,203.632,80.08,34.584,9.152,1.056,0,0,0,0
05-06,0,0,0,0,0,0,0,2.464,25.476,93.192,153.076,264.396,435.336,717.068,904.904,970.244,1110.384,1418.868,1536.128,2071.124,2832.852,3035.692,2591.6,2489.916,3533.288,2873.772,2222.132,2644.356,1992.056,2073.588,2206.028,2331.736,1734.172,1352.428,1216.776,854.832,669.152,523.556,320.98,150.348,55.88,18.612,2.684,0,0,0,0,0
06-06,0,0,0,0,0,0,0,2.068,24.288,69.3,164.78,419.496,640.376,765.072,881.496,1589.808,2183.104,2607.616,2332.308,3110.668,2925.164,2803.064,3047.352,3058.528,2756.336,3200.296,3147.188,3062.576,2062.456,1889.404,1904.452,1577.136,1900.668,1851.344,1321.892,1195.832,756.58,553.828,287.76,125.444,50.072,16.984,3.256,0.176,0,0,0,0
07-06,0,0,0,0,0,0,0,4.092,36.256,107.8,255.728,472.604,671.704,855.888,1370.6,1655.676,1879.944,2145.396,2000.988,2033.724,2221.208,2564.584,2874.74,2973.3,2505.096,2723.204,2445.124,2133.736,2362.536,2071.52,2396.9,1525.656,1655.192,1599.268,1129.084,944.064,785.928,536.932,348.348,142.56,61.424,22.044,4.312,0.088,0,0,0,0
08-06,0,0,0,0,0,0,0,1.012,37.928,142.604,224.752,372.24,595.716,1024.672,1337.424,1869.296,2087.448,2315.06,2268.86,2256.584,2143.68,2641.672,2953.764,2616.856,2287.032,2430.516,2774.42,2536.864,2815.296,2815.868,2248.62,2714.492,2136.904,1833.436,1568.556,1215.06,969.276,672.452,457.688,220.132,84.964,36.344,7.04,0.704,0,0,0,0
09-06,0,0,0,0,0,0,0,4.972,41.668,134.244,239.228,469.348,667.876,904.596,1250.084,1612.688,2158.948,2673.968,3137.068,3271.136,3451.58,3120.348,3020.908,2938.452,2868.844,2835.228,3141.424,2711.148,2318.008,2111.868,1962.532,1753.576,1457.764,1179.112,1190.508,981.904,736.12,449.548,247.896,153.56,79.376,32.912,12.32,1.496,0,0,0,0
10-06,0,0,0,0,0,0,0,4.312,62.304,167.5128889,273.4257778,379.7884444,580.9075556,959.0435556,1139.287111,1663.542222,2062.759111,2355.984889,2383.343111,2480.446222,3377.606222,3573.337778,3532.310222,3344.498667,3368.297778,3608.968,3232.621333,2998.16,2618.889778,2527.868444,2539.885333,2357.314667,2067.335111,1735.115556,1477.412444,1177.752889,916.4906667,694.1537778,286.1271111,118.184,49.77866667,30.24266667,6.688,0.176,0,0,0,0
11-06,0,0,0,0,0,0,0,3.432,39.336,114.664,235.532,389.752,764.852,1103.168,1417.812,1830.048,1902.384,2015.156,2487.012,2532.508,3048.848,2830.3,2645.28,2996.532,3090.34,3022.976,2940.476,2896.212,3062.664,2985.4,2509.232,2148.036,2018.94,1609.608,1527.988,1205.732,803.308,625.372,377.212,208.208,94.6,45.804,18.92,3.124,0,0,0,0
12-06,0,0,0,0,0,0,0,1.232,35.2,78.78933333,236.3191111,377.8426667,550.9777778,991.1342222,1208.406222,1470.392,1957.882667,2286.973333,2383.450667,1997.072,2374.611556,2523.566222,2423.823111,2948.224889,2329.496889,1923.983111,2124.505778,1620.226667,1890.181333,1517.951111,1962.380444,2548.401778,2183.553778,1754.377778,1178.936,1264.696889,1003.737778,693.0586667,372.7386667,169.2924444,66.55733333,30.02755556,8.399111111,0.811555556,0,0,0,0
13-06,0,0,0,0,0,0,0,4.820444444,54.07111111,140.0177778,227.1182222,463.0168889,780.1004444,1115.849778,1421.346667,1517.423111,2019.981333,2365.528,2686.982222,2921.463111,3078.464889,3283.592889,3327.592889,3247.473778,3164.939556,2974.898667,3151.299556,3069.039111,2990.24,2824.350222,2618.479111,2402.321778,2091.691556,1609.832889,1221.361778,916.3146667,852.2408889,569.3404444,358.6782222,162.9075556,79.96266667,28.35555556,5.964444444,0.312888889,0,0,0,0
14-06,0,0,0,0,0,0,0,1.32,51.788,137.148,226.248,379.5,517.264,715.528,864.996,979.924,1063.656,1307.548,2297.856,2619.936,2895.86,2928.992,3367.056,3252.304,3336.212,3757.82,3608.792,2945.844,3372.116,2691.7,3014.044,2748.108,1959.804,2059.728,1636.756,1355.904,833.492,621.72,361.988,190.168,103.4,36.608,12.804,1.408,0,0,0,0
15-06,0,0,0,0,0,0,0,3.08,34.32,136.356,301.752,466.18,671.792,1072.28,1460.932,1712.128,1944.624,2693.988,2638.856,3012.988,2866.688,3116.652,3009.864,3256.132,3549.876,3128.532,3282.092,2774.332,2262.92,2322.496,2539.02,2543.904,1930.06,2245.892,1661.792,1003.244,785.796,535.26,346.28,200.904,101.068,40.568,10.032,0.572,0,0,0,0
16-06,0,0,0,0,0,0,0,3.608,43.648,121.088,239.58,413.952,828.212,1107.7,1377.684,1996.456,2348.544,2612.192,2943.864,3100.46,3230.568,3390.816,3678.796,3876.488,3827.868,3853.872,3965.896,3674.704,3520.616,3378.276,2812.876,2781.944,2271.896,1999.712,1731.884,1325.896,902.528,704.572,370.612,198.44,107.448,39.424,11.264,0.44,0,0,0,0
17-06,0,0,0,0,0,0,0.088,5.06,47.212,163.724,229.284,422.884,600.864,843.876,1209.076,1355.772,1559.668,2182.708,2424.928,2478.52,2768.084,3127.872,3321.604,3310.956,3376.032,3392.62,3484.052,3330.228,3314.784,3121.58,2665.3,2571.844,2331.164,1936.088,1511.048,1069.728,715.88,566.676,369.776,244.948,108.328,40.7,11.44,1.892,0.044,0,0,0
18-06,0,0,0,0,0,0,0,3.124,52.228,123.508,237.336,388.476,839.08,1221.088,1418.824,1738.484,2000.724,2623.104,2817.32,2990.152,3180.892,3497.472,3473.58,3379.596,3429.976,3252.304,3229.864,2894.32,2598.024,2435.4,2469.544,2095.676,1765.192,1571.592,1304.292,996.996,731.764,512.336,328.24,146.256,78.628,27.192,12.056,3.212,0.044,0,0,0
19-06,0,0,0,0,0,0,0,12.232,56.628,128.876,251.108,415.008,856.592,1176.868,1638.076,1985.412,2307.008,2505.888,2744.456,3130.952,3351.92,3388.792,3318.964,3456.684,3357.2,3402.344,3370.576,3287.02,3048.452,2766.06,2470.028,2365.132,2297.724,1988.58,1535.776,1330.076,949.696,738.628,490.424,215.512,105.292,52.14,17.292,1.628,0,0,0,0
20-06,0,0,0,0,0,0,0,4.4,51.568,170.28,362.252,662.376,712.448,995.852,1062.688,1286.736,1703.064,1756.48,2059.068,2516.712,2635.952,3016.244,3019.72,2737.9,2473.68,2599.784,2988.964,2844.248,2807.596,2527.932,2246.816,2057.836,1859.924,1534.324,1150.82,915.508,739.288,558.668,362.692,198.66,100.848,40.304,11.308,0.616,0,0,0,0
21-06,0,0,0,0,0,0,0,8.184,63.36,140.448,267.696,502.392,887.348,1405.976,1709.796,1941.412,2249.764,2772.044,2908.004,3482.644,3224.76,2996.4,3096.544,2679.292,2525.82,2240.876,2326.764,2510.772,2211,2162.468,2580.116,2876.544,2103.42,1842.5,1536.392,1369.94,908.336,670.648,416.02,208.56,91.212,44.572,12.716,0.924,0,0,0,0
22-06,0,0,0,0,0,0,0,4.004,51.788,163.46,276.232,521.356,1010.328,1461.768,1882.452,2261.512,2642.2,2561.724,2398.792,2371.512,2326.984,2419.648,2521.244,2883.628,3144.504,2641.188,2876.104,3395.436,3449.292,2580.468,2623.72,2069.452,2236.3,1719.036,1435.5,1209.428,1031.096,694.012,448.888,245.388,111.056,46.42,17.38,1.408,0,0,0,0
23-06,0,0,0,0,0,0,0,3.124,39.028,122.584,314.688,491.656,863.984,1078.704,1291.884,1244.32,1397.924,1815.924,2165.548,2066.9,2416.568,2759.68,3022.448,2834.26,2998.864,2951.212,3582.304,3410.484,3318.216,3035.12,2541.792,2574.352,1916.112,1859.396,1480.512,1283.612,1016.708,656.568,436.04,204.028,103.444,24.464,9.504,1.188,0,0,0,0
24-06,0,0,0,0,0,0,0,4.268,38.104,101.86,195.756,367.092,653.356,808.368,1203.708,1439.284,1760.088,1982.86,2203.74,2276.824,2830.608,2625.7,2264.724,2633.532,2395.668,2497.968,2958.912,2085.952,2251.392,1967.064,2461.228,2305.556,1736.416,1509.156,1275.296,988.592,1090.98,561.704,322.784,170.896,100.056,39.996,8.536,1.1,0,0,0,0
25-06,0,0,0,0,0,0,0,2.112,27.632,97.196,229.108,393.316,640.904,888.14,1499.784,1496.264,2100.076,1995.4,2218.524,2291.96,2521.64,2921.952,3210.988,3279.408,3282.356,2671.284,2854.808,2779.832,2582.096,1906.476,1972.916,2239.908,1710.368,1533.884,960.652,735.548,531.08,411.136,248.16,146.696,69.696,27.984,7.48,0.352,0,0,0,0
26-06,0,0,0,0,0,0,0,3.08,46.464,154.88,238.656,406.12,605.616,805.596,1269.62,1370.6,1485.704,1732.896,2327.908,2764.3,2672.692,3067.328,2618.396,3337.708,3754.168,4089.844,3949.836,3787.74,3532.364,2952.62,2689.324,2750.66,2131.58,1828.376,1391.808,1146.332,962.28,747.824,404.888,192.764,89.628,31.372,7.524,0.352,0,0,0,0
27-06,0,0,0,0,0,0,0,5.573333333,32.58933333,111.9555556,188.9457778,325.4435556,419.0657778,399.1093333,620.0773333,808.5146667,1058.825778,1211.251556,1710.035556,2148.197333,2080.114667,2431.117333,2682.621333,2580.766222,3346.395556,3040.761778,2761.469333,3369.793778,2242.435556,2123.997333,2051.524444,2334.825778,2346.764444,1462.589333,1204.426667,1193.250667,809.0622222,554.0382222,251.4746667,144.3493333,67.496,26.73244444,8.232888889,0.840888889,0,0,0,0
28-06,0,0,0,0,0,0,0,3.735111111,39.49244444,96.19377778,226.7857778,321.3662222,447.0302222,574.0924444,849.7475556,1016.458667,1391.72,1707.630222,1670.435556,2181.617778,3265.856,2831.585778,3125.711111,3514.886222,3590.312,3267.097778,3084.507556,3012.220444,2924.103111,2724.343111,2778.570667,2435.742222,2058.525333,1775.439111,1435.416889,826.2906667,636.8755556,374.9386667,316.6826667,152.3964444,36.20711111,8.291555556,1.222222222,0,0,0,0,0
29-06,0,0,0,0,0,0,0,6.204,49.808,163.504,309.144,451.132,620.18,901.736,1054.064,1461.988,1508.76,1859.088,2253.9,2676.916,2894.98,3306.116,2944.744,2894.892,2632.784,2823.172,2696.628,2285.668,2687.168,2187.02,2357.168,2201.144,1871.716,1442.628,1146.332,1047.552,823.548,621.28,398.156,237.204,90.42,30.8,6.952,0.396,0,0,0,0
30-06,0,0,0,0,0,0,0,2.630222222,37.43911111,124.0017778,234.8622222,413.0524444,861.0604444,1057.310222,1393.225778,1754.368,2224.894222,2463.921778,2685.711111,2890.594667,3073.184889,3232.533333,3073.888889,3461.401778,3349.993778,3114.114667,3119.512,3036.029333,2658.528889,2792.611556,2275.562667,2330.406222,1794.368889,1611.866667,1443.835556,1120.249778,939.5173333,619.6862222,275.0488889,159.3582222,49.50488889,10.70666667,4.096888889,0.088,0,0,0,0
01-07,0,0,0,0,0,0,0,0.792,27.016,101.156,189.024,375.32,531.52,781.572,1115.136,1518.968,1658.228,1934.636,1826.88,1800.656,2001.296,1845.14,2021.58,1934.24,1923.988,1895.74,2114.992,2123.616,1972.344,1839.112,1797.048,1833.832,1656.292,1420.276,1251.096,994.18,773.08,678.744,422.972,201.872,86.944,31.548,7.084,0.572,0,0,0,0
02-07,0,0.088,0,0,0,0,0,1.716,19.888,73.084,141.636,333.872,459.184,595.276,820.688,1024.188,1180.564,1404.548444,1755.702667,1832.248,1672.396,2598.068,2981.704,3913.712,3463.9,3907.42,3447.444,3556.96,3427.424,3422.012,3156.736,2637.492,2308.24,2158.024,1905.244,1631.652,1261.7,906.532,587.928,235.664,113.696,41.756,11.572,1.1,0,0,0,0
03-07,0,0,0,0,0,0,0,1.486222222,31.68488889,103.9035556,216.172,350.5871111,717.9577778,1035.882222,1250.152444,1710.167556,2078.320444,2460.313778,2685.945778,2565.996889,2148.705778,2670.848889,3105.823111,3160.769333,3037.1,3131.020444,3351.734222,3413.784,3671.399111,3364.02,2761.948444,2764.896444,2270.595556,2051.148,1921.797778,1606.708889,987.9515556,793.232,572.4351111,262.5431111,101.5177778,29.20133333,6.409333333,0.337333333,0,0,0,0
04-07,0,0,0,0,0,0,0,4.668888889,56.44711111,129.668,229.3964444,515.4306667,945.9071111,1278.283111,1581.863556,1634.086667,1703.812,2135.525333,2745.096444,2719.170667,3295.013333,3720.478667,3302.180444,3530.848444,3253.262222,3403.263111,2869.528444,2470.419111,2381.578222,2158.165778,1957.437778,1764.947556,1233.153778,930.9715556,691.0688889,714.3497778,762.3097778,652.8817778,320.8284444,128.876,65.26666667,31.66533333,10.94133333,2.571555556,0.044,0,0,0
05-07,0,0,0,0,0,0,0,0.572,16.324,79.64,232.276,423.104,756.624,1048.872,1170.84,1525.568,1834.58,2497.924,2923.492,3117.136,3366.836,3275.228,3258.156,2613.336,2480.896,3239.94,3395.656,3342.328,3201.044,2909.368,2887.984,2582.976,2240.656,1917.652,1203.4,1207.668,870.408,641.96,365.464,204.204,76.164,24.42,4.356,0.264,0,0,0,0
06-07,0,0,0,0,0,0,0,2.112,23.54,68.86,150.656,247.808,346.544,540.804,783.552,948.684,1513.468,2031.392,1976.612,2077.02,2277.704,2858.24,2723.864,2612.984,2314.752,2432.716,2261.6,2703.668,2208.536,2242.68,2586.936,2186.58,1902.956,1525.656,1192.884,856.9,681.736,442.112,300.74,175.956,56.672,23.364,5.72,0.088,0,0,0,0
07-07,0,0,0,0,0,0,0,1.144,40.304,137.544,270.38,539.308,865.04,1370.556,1518.44,1788.996,1640.32,1918.752,2594.9,2812.568,3011.624,2723.248,2851.42,2988.656,3005.464,3285.172,3297.58,3354.032,3169.584,2978.888,2645.06,2482.612,2153.184,1937.936,1635.964,1356.784,1015.608,685.828,338.932,201.476,80.872,28.072,7.128,1.1,0,0,0,0
08-07,0,0,0,0,0,0,0,0.586666667,31.24,107.3893333,208.9706667,365.9626667,776.4435556,1273.311111,1785.207111,2247.578667,2274.976,2594.914667,3027.796444,3206.299556,3403.429333,3519.56,3665.972444,3726.008,3825.575111,3754.725333,3620.007111,3382.299556,3302.884444,3196.6,2943.785778,2666.957333,2288.195556,1850.112,1523.192,1437.206222,1049.214222,844.2035556,543.6151111,184.5653333,95.11822222,41.272,12.54488889,1.652444444,0,0,0,0
09-07,0,0,0,0,0,0,0,0,8.8,60.72,131.472,230.78,438.856,774.62,1169.652,1255.364,1311.64,1829.696,1588.664,1590.6,1707.024,1687.796,2452.56,1971.904,2930.884,2788.192,3001.724,2782.032,2399.32,2535.016,2647.744,1921.524,1499.652,1502.688,1127.148,927.74,1032.416,752.84,417.032,182.952,84.7,29.128,6.336,0.396,0,0,0,0
10-07,0,0,0,0,0,0,0,0.836,31.328,107.756,239.184,391.732,624.932,1083.412,1410.596,1678.248,2046.88,2437.512,2723.82,2513.324,2559.128,2904.44,3440.008,3186.304,3668.896,3278.308,2864.004,2969.472,2674.188,2879.096,2576.288,2370.456,2162.82,1854.6,1380.94,1054.592,901.472,753.368,421.784,210.144,92.752,37.444,10.472,1.188,0,0,0,0
11-07,0,0,0,0,0,0,0,0.44,16.456,82.104,176.088,314.644,639.672,1090.364,1424.324,1764.4,2053.568,2466.42,2728.44,2857.008,2888.776,2961.244,3129.588,3140.28,3257.892,3604.92,3427.908,3235.364,3063.104,2665.476,2495.856,2142.052,1932.612,1607.232,1304.996,1077.868,806.652,600.204,333.916,129.624,58.652,21.648,2.508,0,0,0,0,0
12-07,0,0,0,0,0,0,0,0.044,22.44,89.98,190.168,349.008,696.608,1108.624,1474.176,1809.896,1978.152,2343.088,2533.212,2859.12,3182.432,3245.572,3338.412,3358.872,3355.176,3410.396,3308.932,3197.568,3240.732,3048.364,2668.556,2551.208,2317.348,1959.496,1575.992,1309.836,1029.028,769.34,485.848,188.672,90.464,40.392,9.416,1.276,0,0,0,0
13-07,0,0,0,0,0,0,0,0.088,16.852,73.172,145.376,245.3,498.432,933.9,1230.372,1443.728,1608.992,2024.704,2612.368,2682.724,2634.984,2228.688,2953.588,3004.056,3239.236,2999.48,2629.088,2460.92,2441.516,2456.828,2483.58,2017.444,1262.404,1499.652,1270.104,1243.792,700.568,528.572,296.296,169.268,89.76,34.98,6.16,0.088,0,0,0,0
14-07,0,0,0,0,0,0,0,0,9.9,54.076,156.728,360.184,604.34,847.396,1083.984,1211.76,1507.66,2213.772,1937.892,1946.912,2903.384,2886.752,2054.668,2756.512,2881.56,3178.208,2975.72,2912.096,2794.924,2609.2,2145.176,1883.86,1412.532,1310.892,1580.568,1374.076,1014.024,755.48,424.292,168.96,66.308,21.164,3.652,0.088,0,0,0,0
15-07,0,0,0,0,0,0,0,0,20.064,77.308,209.352,439.648,886.776,911.24,895.048,1149.456,1361.316,1675.432,1662.188,1830.312,2147.42,2189.044,2152.744,1732.28,2126.036,1773.156,1752.256,2097.48,2394.788,2353.34,1810.028,2066.812,1336.588,1380.236,981.42,848.408,814.044,579.744,359.04,224.884,93.896,32.384,5.412,0.352,0,0,0,0
16-07,0,0,0,0,0,0,0,0,6.952,63.55066667,189.8257778,288.9577778,597.2071111,914.9604444,1456.541778,1732.94,1933.951556,1911.169333,2166.188444,2893.537778,2939.962667,2615.775556,3076.450667,2799.055111,2868.584889,2509.266222,2531.808889,3179.332444,2810.544,2895.014222,2478.896444,2329.922222,2057.914222,1795.992,1379.419556,1056.963111,814.8946667,607.6351111,440.6795556,171.7417778,83.28222222,35.508,10.43777778,1.207555556,0,0,0,0
17-07,0,0,0,0,0,0,0,0,20.44533333,128.1671111,234.5884444,416.4844444,581.4648889,887.392,1123.261333,1585.378667,1748.247111,1806.688889,2252.594667,2459.688,2251.959111,2444.776889,2200.899556,2098.301333,2293.690667,2625.069333,2582.917333,3066.663111,2788.016,2428.096,2231.904889,2112.850667,1960.552,1570.076444,1400.676444,1419.909333,998.1546667,737.7431111,418.5964444,227.3724444,99.29333333,43.80444444,11.95822222,1.652444444,0,0,0,0
18-07,0,0,0,0,0,0,0,0,4.268,38.852,133.936,280.192,538.34,740.124,1184.7,1573.044,1906.3,2418.856,2190.848,2797.96,3441.24,3118.544,3587.408,2830.784,2735.304,2818.244,2843.896,3089.284,2790.656,2672.824,2472.976,2058.672,1688.148,1495.032,1441.176,1326.248,883.036,625.988,385.704,195.712,78.54,31.504,6.028,0.22,0,0,0,0
19-07,0,0,0,0,0,0,0,0,9.328,66.088,157.564,260.26,477.752,751.036,1008.216,1211.32,1414.028,1562.352,1751.86,2066.548,2202.2,2340.096,2272.028,2233.264,2476.804,2286.064,2135.628,1965.04,2016.96,2157.98,1997.336,1855.392,1594.252,1348.292,1023.132,898.128,703.34,522.148,328.416,182.776,70.092,24.684,6.204,0,0,0,0,0
20-07,0,0,0,0,0,0,0,0,7.656,69.74,229.416,362.956,686.752,930.776,1450.284,1149.456,1354.1,1570.844,1765.236,1899.26,1793,1978.504,2332.396,1991.924,1702.58,1599.752,2096.512,2043.052,2139.632,1917.388,1669.844,1517.912,1242.516,974.116,921.976,921.096,917.708,676.632,298.76,152.064,72.996,31.02,7.084,0.44,0,0,0,0
21-07,0,0,0,0,0,0,0,0,13.2,84.23555556,175.56,387.8844444,614.1422222,819.8177778,1097.751111,1213.177778,1975.942222,2382.942222,2553.075556,2798.791111,2725.555556,2088.68,1858.56,2169.542222,2230.8,1728.32,1733.648889,1443.053333,1550.853333,1630.982222,1964.648889,1731.888889,2053.822222,1701.382222,1411.617778,794.6888889,563.2977778,385,256.2266667,113.4711111,31.19111111,10.12,1.124444444,0,0,0,0,0
22-07,0,0,0,0,0,0,0,0,9.137333333,62.69022222,185.1862222,326.3724444,412.2995556,530.86,753.4951111,955.9,1110.281333,1281.617333,1573.958222,1837,1958.083111,2163.822222,2414.231111,2729.813778,2507.296,2594.934222,2444.429778,2430.535556,2660.714222,2286.856,2610.456444,1942.052444,1784.684,1115.072444,855.0568889,672.7257778,482.6213333,311.872,247.6075556,92.23377778,29.964,7.758666667,0.435111111,0,0,0,0,0
23-07,0,0,0,0,0,0,0,0,8.888,74.888,209.616,375.144,516.208,860.596,1122.44,1435.764,1634.6,1896.18,1880.428,1712.612,2157.496,2378.772,2626.976,2496.516,2557.632,2341.504,2178.616,2140.248,1943.832,2127.356,1644.5,1590.908,1357.092,1125.608,883.08,649.616,390.324,225.016,124.08,59.752,23.584,4.444,0.176,0,0,0,0,0
24-07,0,0,0,0,0,0,0,0,2.42,41.228,117.876,198.792,413.424,613.844,866.096,1022.824,1405.272,1607.76,2019.908,2301.64,2242.46,2258.124,2555.212,2334.816,2261.908,2062.588,2113.848,2035.088,1821.996,1428.9,1290.256,1239.348,1035.276,990.176,1063.348,831.468,557.172,390.544,273.944,133.584,53.68,12.892,1.408,0,0,0,0,0
25-07,0,0,0,0,0,0,0,0,4.351111111,56.27111111,171.2088889,322.8133333,622.7955556,1064.506667,1240.946667,1251.311111,1844.871111,2522.471111,2807.64,2766.573333,3252.382222,3560.968889,3023.875556,3488.515556,3554.564444,3245.44,2969.951111,2948.635556,2815.364444,2660.484444,2764.128889,2392.768889,1985.475556,1644.28,1174.897778,1055.951111,729.08,562.32,358.2577778,105.6,31.77777778,8.213333333,0.684444444,0,0,0,0,0
26-07,0,0,0,0,0,0,0,0,2.835555556,55.34222222,135.96,264.5377778,438.0933333,574.7377778,829.2044444,1113.688889,1545.28,1883.444444,1789.92,1803.511111,1883.688889,2146.026667,2177.853333,2200.048889,2412.226667,3165.115556,3058.928889,2891.386667,2458.573333,1975.257778,1993.151111,2533.177778,2236.324444,1589.328889,1192.302222,969.8577778,560.1688889,500.3777778,262.4355556,92.74222222,28.55111111,7.235555556,0.244444444,0,0,0,0,0
27-07,0,0,0,0,0,0,0,0,1.144,26.84,93.148,192.324,298.056,610.676,687.28,876.92,1105.06,1220.208,1420.98,1344.156,1386,1706.452,1845.844,1645.952,1770.208,1932.832,1885.312,2092.86,2073.632,1732.544,1914.572,1873.124,1564.86,1235.784,1038.004,744.964,731.5,452.672,207.196,84.304,33.792,8.58,0.352,0,0,0,0,0
28-07,0,0,0,0,0,0,0,0,0.88,41.668,136.752,275.176,475.86,677.908,983.884,1390.312,1613.172,2075.216,2505.052,2123.44,2025.848,2514.204,2989.844,2377.144,2286.328,2441.164,2521.948,2410.584,2749.648,2831.268,2289.892,2001.384,1399.2,1597.772,1067.572,933.284,796.004,503.14,242.88,76.384,21.868,8.052,0.176,0,0,0,0,0
29-07,0,0,0,0,0,0,0,0,0.704,19.888,75.9,157.916,285.032,462.264,646.976,945.824,1341.868,1540.924,1640.232,2057,2193.136,1868.856,2074.688,2106.28,2264.812,2415.468,2333.32,2262.304,2172.148,1914.396,1901.46,1612.38,1394.184,1128.468,1022.912,747.032,528.748,348.568,162.58,84.876,40.656,12.012,0.352,0,0,0,0,0
30-07,0,0,0,0,0,0,0,0,0.308,19.668,83.336,182.732,385.352,627.968,883.036,1026.124,1432.64,1954.128,1863.752,2293.28,2703.8,2634.28,2846.492,3143.096,2922.084,3222.956,2718.584,2924.636,2592.216,1934.592,1606.396,1732.06,1773.068,1273.228,849.068,765.82,695.64,461.032,236.104,90.508,31.636,6.336,0.088,0,0,0,0,0
